대여일자,대여시간,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
2024-12-01,0,1321,1321. 국민은행 종암동지점 앞,정기권,F,20대,1,37.6,0.28,1186.99,10
2024-12-01,0,226,226. 샛강역 1번출구 앞,정기권,F,20대,1,16.15,0.15,627.27,6
2024-12-01,0,2222,2222.사당역 12번출구 뒤,정기권,F,20대,1,15.68,0.23,990,5
2024-12-01,0,1414,1414. 사가정역 2번출구,정기권,F,20대,1,42.6,0.38,1654.93,12
2024-12-01,0,501,501. 광진구의회 앞,정기권,F,20대,1,24.47,0.3,1287.27,8
2024-12-01,0,502,502. 자양(뚝섬한강공원)역 1번출구 앞,정기권,F,20대,1,25.23,0.23,980,6
2024-12-01,0,108,108. 서교동 사거리,정기권,F,30대,2,199.28,1.88,8090.71,48
2024-12-01,0,954,954. 은평뉴타운구파발9단지,정기권,F,30대,1,21.62,0.21,910,9
2024-12-01,0,3534,3534. 건대입구역 5번출구 뒤,정기권,F,30대,2,60.84,0.69,2953.45,24
2024-12-01,0,3410,3410.종로3가역 8번출구,정기권,F,30대,1,51.24,0.35,1522.33,11
2024-12-01,0,2824,2824.미래사랑어린이공원 앞,정기권,F,30대,1,201.29,1.81,7820,40
2024-12-01,0,2730,2730.마곡메가박스 앞,정기권,F,30대,1,29.38,0.35,1514.25,14
2024-12-01,0,1569,1569.수유역2번출구,정기권,F,30대,1,35.52,0.32,1380,9
2024-12-01,0,4019,4019. 상계주공10단지 버스정류소,정기권,F,30대,1,25.15,0.25,1076.26,14
2024-12-01,0,3664,3664. 맥도날드 서울둔촌DT점 앞,정기권,F,30대,1,18.56,0.23,976.18,6
2024-12-01,0,3673,3673. 강동리버스트6단지,정기권,F,30대,1,62.21,0.73,3141.75,26
2024-12-01,0,3880,3880. 홍련봉 공원,정기권,F,30대,1,17.08,0.22,958.37,14
2024-12-01,0,3882,3882. 자양2동 주민센터,정기권,F,30대,1,39.22,0.35,1523.82,8
2024-12-01,0,4685,4685. DMC역 5번 출구(수색역 방향),정기권,F,30대,1,28.72,0.3,1272.23,6
2024-12-01,0,4333,4333. 서울고등학교 건너편,정기권,F,30대,1,32,0.19,807.99,5
2024-12-01,0,4140,4140. 신설동역 4번출구,정기권,F,30대,1,21.74,0.28,1220,7
2024-12-01,0,635,635. 시조사 앞,정기권,F,30대,1,63.33,0.57,2460.27,24
2024-12-01,0,1235,1235. 잠실트리지움310동 옆,정기권,F,30대,1,11.29,0.1,438.67,2
2024-12-01,0,1520,1520. 수유중앙시장,정기권,F,30대,1,22.82,0.28,1200.52,8
2024-12-01,0,1149,1149. 신방화역환승주차장,정기권,F,30대,1,32.27,0.38,1630,15
2024-12-01,0,3509,3509. 세종사이버대학교,정기권,F,40대,1,75.13,0.68,2918.85,15
2024-12-01,0,1343,1343. 한성대7번출구 앞,정기권,F,40대,1,16.94,0.16,689.96,4
2024-12-01,0,1175,1175. 대한항공 인력개발센터,정기권,F,40대,1,98.41,0.82,3550.13,23
2024-12-01,0,2540,2540.반포천 앞,정기권,F,40대,1,35.17,0.41,1776.38,15
2024-12-01,0,4206,4206. 광흥창역5번출구,정기권,F,40대,1,80.38,0.72,3122.86,23
2024-12-01,0,5851,5851. 도림천 건널목 위,정기권,F,40대,1,66.87,0.68,2911.42,13
2024-12-01,0,5857,5857. U레지던스 앞,정기권,F,40대,1,231,2.33,10057.41,45
2024-12-01,0,1814,1814. 두산위브아파트 옆 상가건물 앞,정기권,F,40대,1,27.59,0.28,1222.41,7
2024-12-01,0,2230,2230.이수역 4번 출구,정기권,F,40대,1,10.45,0.1,440,12
2024-12-01,0,1630,1630. 수연빌딩 앞,정기권,F,40대,2,23.19,0.22,958.3,7
2024-12-01,0,1346,1346. 길음8골어린이공원 옆,정기권,F,50대,1,42.46,0.38,1649.52,8
2024-12-01,0,956,956. 응암시장교차로,정기권,F,50대,1,50.02,0.45,1943.28,14
2024-12-01,0,355,355. 서울사대부설초등학교 앞,정기권,F,50대,1,0,0,0,2
2024-12-01,0,361,361. 동묘앞역 1번출구 뒤,정기권,F,50대,2,35.1,0.23,996.03,5
2024-12-01,0,2654,2654.올림픽선수촌아파트 136동 앞,정기권,F,50대,1,14.12,0.13,548.48,6
2024-12-01,0,2812,2812.항동프라자,정기권,F,50대,1,15.07,0.16,691.94,6
2024-12-01,0,530,530. 청계벽산아파트 앞,정기권,F,50대,1,25.95,0.27,1170.26,14
2024-12-01,0,3681,3681. 길동 마루빌딩,정기권,F,50대,1,30.65,0.25,1090,9
2024-12-01,0,4592,4592. 신길우성4차아파트,정기권,F,50대,1,26.95,0.32,1360.93,9
2024-12-01,0,3931,3931. 천왕역 3번 출구 뒤,정기권,F,50대,1,108.21,1.06,4554.2,23
2024-12-01,0,1222,1222. 잠실새내역 5번 출구 뒤,정기권,F,50대,1,18.88,0.22,934.96,8
2024-12-01,0,3514,3514. 왕십리교회옆,정기권,F,60대,1,9.31,0.11,470,5
2024-12-01,0,1129,1129. 화곡역 1번 출구 앞,정기권,F,60대,1,16.99,0.14,612.97,10
2024-12-01,0,1826,1826. 한신코아 앞,정기권,F,60대,1,9.71,0.1,415.8,3
2024-12-01,0,976,976.진관고등학교앞,정기권,F,70대,1,18.71,0.15,630,4
2024-12-01,0,4028,4028. 한일유앤아이아파트 105동 인근,정기권,F,70대,1,30.24,0.22,954.55,6
2024-12-01,0,505,505. 자양사거리 광진아크로텔 앞,정기권,F,10대,1,36.43,0.33,1415.19,7
2024-12-01,0,1264,1264. 천호역 10번 출구 앞,정기권,F,10대,1,18.4,0.17,714.73,8
2024-12-01,0,1450,1450. 화랑대역 7번출구,정기권,F,10대,1,7.92,0.09,384.66,3
2024-12-01,0,869,869.노들섬 동측 앞,정기권,F,10대,1,53.94,0.49,2095.76,18
2024-12-01,0,4025,4025. 한천교 동편,정기권,F,10대,1,103.47,0.93,4020,28
2024-12-01,0,4514,4514. 목동성당 앞,정기권,F,10대,1,47.91,0.43,1861.32,9
2024-12-01,0,5061,5061. 우장산동 가곡어린이공원앞,정기권,F,10대,1,10.49,0.12,530,4
2024-12-01,0,4824,4824. 상봉신협 앞,정기권,F,10대,1,43.49,0.39,1689.47,9
2024-12-01,0,4084,4084. 도봉동실내스포츠센터,정기권,F,10대,1,11.37,0.09,372.99,3
2024-12-01,0,3923,3923. 구로공구상가 앞,정기권,F,10대,1,11.1,0.12,509.65,3
2024-12-01,0,6176,6176. 유광사 여성병원 앞,정기권,F,10대,1,5.66,0.05,220,2
2024-12-01,0,2217,2217.아크로리버뷰 부지 앞,정기권,F,10대,1,21.86,0.27,1150,7
2024-12-01,0,1946,1946. 구로역 광장,정기권,F,10대,1,9.15,0.1,420,4
2024-12-01,0,735,735. 영도초등학교,정기권,M,10대,1,7.72,0.07,300,2
2024-12-01,0,953,953. 서울연신초등학교,정기권,M,10대,1,57.41,0.61,2635.76,11
2024-12-01,0,1153,"1153. 발산역 1번, 9번 인근 대여소",정기권,M,10대,1,75.4,0.55,2380,11
2024-12-01,0,1338,1338. 용문2교 옆,정기권,M,10대,1,24.97,0.23,970,9
2024-12-01,0,1957,1957. 구일고등학교 정문 ,정기권,M,10대,1,124.19,0.92,3969.72,19
2024-12-01,0,1976,1976. 남구로역 5번 출입구 앞,정기권,M,10대,1,36.88,0.27,1164.29,7
2024-12-01,0,1977,1977. 천왕역 1번 출입구 앞,정기권,M,10대,1,25.98,0.19,820,5
2024-12-01,0,1450,1450. 화랑대역 7번출구,정기권,M,10대,1,30.64,0.28,1190.48,4
2024-12-01,0,1167,1167. 마곡수명산파크3단지 교차로,정기권,M,10대,1,24.01,0.22,932.6,3
2024-12-01,0,752,752. 성원2차 아파트,정기권,M,10대,1,97.81,0.57,2470,9
2024-12-01,0,654,654. 전농동 텃골공원,정기권,M,10대,1,36.75,0.27,1159.94,5
2024-12-01,0,1690,1690. 도봉운전면허시험장 버스정류장 옆,정기권,M,10대,1,61.8,0.57,2476.99,14
2024-12-01,0,3542,3542. 래미안 구의파크 스위트,정기권,M,10대,1,46.33,0.45,1950,10
2024-12-01,0,765,765. 오목교역 3번출구,정기권,M,10대,1,30.72,0.21,912.56,6
2024-12-01,0,2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,정기권,M,10대,1,7.84,0.07,309.52,3
2024-12-01,0,2431,2431.대치역 7번출구,정기권,M,10대,1,19.19,0.17,745.35,6
2024-12-01,0,2531,2531.멤피스아파트 앞,정기권,M,10대,1,24.11,0.19,811.86,8
2024-12-01,0,781,781.신정보도육교 아래,정기권,M,10대,2,45.07,0.34,1478.09,30
2024-12-01,0,791,791.현대하이페리온,정기권,M,10대,2,147.74,1.41,6074.31,64
2024-12-01,0,1754,1754. 창동시장입구 사거리,정기권,M,10대,1,35.48,0.3,1280,32
2024-12-01,0,937,937. 상림마을 롯데캐슬2단지 옆,정기권,M,20대,1,61.92,0.47,2030.68,12
2024-12-01,0,947,947. 연신내 선일하이츠빌 정류소,정기권,M,20대,1,8.86,0.07,319.51,3
2024-12-01,0,1028,1028. 포레스 주상복합 빌딩,정기권,M,20대,1,15.64,0.16,692.79,5
2024-12-01,0,1029,1029. 성내어울터,정기권,M,20대,1,61.63,0.6,2593.67,15
2024-12-01,0,1153,"1153. 발산역 1번, 9번 인근 대여소",정기권,M,20대,2,40.39,0.37,1605.4,14
2024-12-01,0,1251,1251. 석촌역 2번출구,정기권,M,20대,2,80.12,0.61,2662.19,23
2024-12-01,0,1533,"1533. 번동 주공3, 4단지 교차로",정기권,M,20대,1,22.97,0.18,773.49,3
2024-12-01,0,1653,1653. 노원역1번출구,정기권,M,20대,1,56.92,0.37,1597.17,19
2024-12-01,0,1656,1656. 중앙하이츠 아파트 입구,정기권,M,20대,1,23.53,0.25,1061.25,5
2024-12-01,0,2375,2375. 수서역 1번출구 앞,정기권,M,20대,1,240.4,2.01,8672.61,43
2024-12-01,0,2380,2380. 삼성동베이직하우스앞,정기권,M,20대,1,0,0,0,1
2024-12-01,0,1160,1160. 양천향교역 7번출구앞,정기권,M,20대,4,150.34,1.23,5278.3,32
2024-12-01,0,2164,2164. 관악우체국,정기권,M,20대,1,18.15,0.16,705.1,5
2024-12-01,0,1663,1663. 동해문화예술관앞,정기권,M,20대,2,275.98,2.05,8841.77,45
2024-12-01,0,956,956. 응암시장교차로,정기권,M,20대,1,12.51,0.09,394.93,3
2024-12-01,0,1165,1165. 마곡중학교 후문,정기권,M,20대,1,9.11,0.11,460,5
2024-12-01,0,279,279. 영등포 푸르지오 아파트 B,정기권,M,20대,1,10.57,0.1,417.04,2
2024-12-01,0,398,398. 을지로3가역 3번출구,정기권,M,20대,1,70.8,0.53,2292.1,13
2024-12-01,0,398,398. 을지로3가역 3번출구,정기권,M,20대,1,90.41,0.6,2594.51,68
2024-12-01,0,328,328. 탑골공원 앞,정기권,M,20대,1,56.23,0.63,2730.52,14
2024-12-01,0,1686,1686. 상계주공10단지 종합상가 앞,정기권,M,20대,1,169.26,1.17,5028.42,11
2024-12-01,0,758,758. 한사랑교회 앞,정기권,M,20대,1,40.77,0.35,1514.15,10
2024-12-01,0,111,111. 상수역 2번출구 앞,정기권,M,20대,2,112.15,1.06,4591.05,36
2024-12-01,0,1169,1169. 염창역 1번 출구,정기권,M,20대,1,12.67,0.14,603.52,3
2024-12-01,0,2179,2179. 양녕로 입구,정기권,M,20대,1,20.74,0.16,671.38,7
2024-12-01,0,1293,1293. 석촌호수 서호 사거리,정기권,M,20대,1,22.73,0.2,869.54,6
2024-12-01,0,1295,1295. 잠실역 8번출구,정기권,M,20대,1,51.86,0.47,2014.88,16
2024-12-01,0,458,458. 광화문역 5번출구,정기권,M,20대,1,174.35,1.19,5119.57,28
2024-12-01,0,659,659. 제기동역 1번출구,정기권,M,20대,1,63.84,0.6,2600.19,16
2024-12-01,0,284,284. 센트럴 푸르지오 시티 앞,정기권,M,20대,1,201.53,1.82,7829.53,41
2024-12-01,0,3533,3533. 건대입구역 사거리(롯데백화점),정기권,M,20대,1,17.31,0.16,672.35,4
2024-12-01,0,3534,3534. 건대입구역 5번출구 뒤,정기권,M,20대,1,70.28,0.63,2730.34,13
2024-12-01,0,3536,3536. 중앙농협(자양동),정기권,M,20대,1,22.84,0.21,887.36,5
2024-12-01,0,1692,1692. 온곡초교 교차로,정기권,M,20대,1,242.79,1.33,5730,30
2024-12-01,0,1191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",정기권,M,20대,1,51,0.37,1610,11
2024-12-01,0,1197,1197. 엠펠리체 호텔 건너편,정기권,M,20대,3,99.11,0.86,3736.45,23
2024-12-01,0,2701,2701. 마곡나루역 5번출구 뒤편,정기권,M,20대,1,68.47,0.57,2470,6
2024-12-01,0,2620,2620. 송파나루역 4번 출구옆,정기권,M,20대,2,293.27,2.35,10144.86,52
2024-12-01,0,765,765. 오목교역 3번출구,정기권,M,20대,5,190.91,1.59,6835.76,57
2024-12-01,0,364,364. 창신역 1번출구 앞,정기권,M,20대,1,524.58,4.73,20380,53
2024-12-01,0,113,113. 홍대입구역 2번출구 앞,정기권,M,20대,1,84.97,0.66,2861.05,13
2024-12-01,0,3416,3416.동묘앞역 6번출구,정기권,M,20대,1,50.58,0.42,1824.6,13
2024-12-01,0,1078,1078.둔촌사거리,정기권,M,20대,1,78.45,0.66,2830,13
2024-12-01,0,1090,1090.상일동역 2번출구 앞,정기권,M,20대,1,284.19,2.56,11040.88,55
2024-12-01,0,2628,2628.문정역 1번출구,정기권,M,20대,2,79.09,0.72,3098.29,19
2024-12-01,0,2540,2540.반포천 앞,정기권,M,20대,1,73.1,0.66,2840,15
2024-12-01,0,2823,2823.중앙유통단지 앞,정기권,M,20대,1,28.11,0.25,1059.51,5
2024-12-01,0,296,296.KT플라자 영등포점,정기권,M,20대,1,16.45,0.11,461.63,4
2024-12-01,0,296,296.KT플라자 영등포점,정기권,M,20대,1,23.32,0.22,934.59,7
2024-12-01,0,769,769.CBS방송국 앞,정기권,M,20대,1,38.84,0.35,1509,15
2024-12-01,0,791,791.현대하이페리온,정기권,M,20대,1,16.3,0.15,633.22,3
2024-12-01,0,2717,2717.LG유플러스 마곡사옥,정기권,M,20대,1,53.06,0.48,2061.28,12
2024-12-01,0,2720,2720.힐스테이트에코,정기권,M,20대,1,36.2,0.28,1219.01,10
2024-12-01,0,2728,2728.마곡나루역 3번 출구,정기권,M,20대,1,25.01,0.23,971.74,5
2024-12-01,0,2729,2729.넥센 유니버시티 앞,정기권,M,20대,1,89.4,0.81,3473.19,20
2024-12-01,0,2739,2739.수명산파크1단지교차로,정기권,M,20대,1,98.79,0.63,2711.61,14
2024-12-01,0,2915,2915.서울과학기술대학교(어학교육원),정기권,M,20대,1,22.91,0.21,890,5
2024-12-01,0,1552,1552. 강북구청사거리,정기권,M,20대,1,22.22,0.24,1020,10
2024-12-01,0,3007,3007.MBC 앞,정기권,M,20대,1,73.23,0.62,2680,14
2024-12-01,0,3009,3009. 홍대입구역 사거리,정기권,M,20대,1,260.72,2.35,10128.96,51
2024-12-01,0,864,864.순천향대학병원(한남오거리),정기권,M,20대,1,42.53,0.42,1790,9
2024-12-01,0,1384,1384.성신여대입구역 5번출구,정기권,M,20대,1,42.18,0.37,1614.01,8
2024-12-01,0,996,996.응암역2번출구 국민은행 앞,정기권,M,20대,1,71.99,0.47,2020.01,11
2024-12-01,0,678,678.장안힐스테이트(아) 앞,정기권,M,20대,1,17.98,0.18,782.64,4
2024-12-01,0,680,680.꿈마루어린이도서관 앞,정기권,M,20대,2,47.1,0.42,1830,15
2024-12-01,0,1462,1462.동부시장 북문 앞,정기권,M,20대,1,39.32,0.35,1527.72,12
2024-12-01,0,3569,3569.건대병원후문,정기권,M,20대,1,79.77,0.56,2398.16,23
2024-12-01,0,3544,3544.한양대역 3번 출구,정기권,M,20대,1,38.97,0.3,1278.01,9
2024-12-01,0,4612,"4612. 한남 준 J,FSS 앞",정기권,M,20대,1,96.51,0.83,3584.13,24
2024-12-01,0,3784,3784. 벽산아파트,정기권,M,20대,1,47.62,0.43,1850,8
2024-12-01,0,4116,4116. 이문e편한세상아파트 앞,정기권,M,20대,1,44.34,0.46,1999.64,11
2024-12-01,0,3853,3853. 어린이대공원역 2번출구,정기권,M,20대,1,140.42,1.42,6113.66,30
2024-12-01,0,3864,3864. 광진소방서 앞,정기권,M,20대,1,15.83,0.14,614.85,2
2024-12-01,0,546,546. 잠실대교북단 교차로,정기권,M,20대,1,14.32,0.11,495.45,1
2024-12-01,0,4465,4465. 건영아파트앞 사거리,정기권,M,20대,1,31.89,0.27,1150.59,6
2024-12-01,0,602,602. 장안동 사거리,정기권,M,20대,1,14.97,0.13,555.97,2
2024-12-01,0,4303,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),정기권,M,20대,1,26.41,0.21,889.22,6
2024-12-01,0,4659,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),정기권,M,20대,1,25.66,0.24,1045.12,9
2024-12-01,0,228,228. 선유도역 3번출구 앞,정기권,M,20대,1,16.09,0.15,625.1,2
2024-12-01,0,231,231. 남부고용노동지청 남측,정기권,M,20대,1,19.96,0.19,800,5
2024-12-01,0,4555,4555. 대림우성2차아파트,정기권,M,20대,1,132.42,1.19,5144.53,27
2024-12-01,0,4565,4565. 영등포 신세계백화점,정기권,M,20대,1,194.12,1.65,7104.36,42
2024-12-01,0,4569,4569. 힐스테이트클래시안아파트,정기권,M,20대,1,26.82,0.21,902.95,5
2024-12-01,0,4574,4574. 영등포시장역 포레나영등포,정기권,M,20대,1,36.29,0.33,1410,12
2024-12-01,0,3636,3636. 삼성중앙역·플래티넘아파트 정류소,정기권,M,20대,3,48.22,0.5,2137.61,9
2024-12-01,0,238,238. 제2구민체육센타 앞,정기권,M,20대,1,27.88,0.25,1083.2,5
2024-12-01,0,4532,4532. 목동현대아파트 후문 앞,정기권,M,20대,1,94.98,0.7,3036.21,24
2024-12-01,0,5057,5057. 마곡역4번출구,정기권,M,20대,1,12.7,0.11,493.29,3
2024-12-01,0,4633,4633. 센트럴파크타워 앞,정기권,M,20대,1,27.22,0.24,1041.56,7
2024-12-01,0,4414,4414. 안암역 3번 출구,정기권,M,20대,1,56.98,0.51,2213.82,14
2024-12-01,0,5066,5066. 아망떼마곡전시장,정기권,M,20대,1,16.31,0.16,710,5
2024-12-01,0,4535,4535. 목동12단지 아파트,정기권,M,20대,1,39.32,0.34,1460.25,8
2024-12-01,0,4238,4238. 상암한샘빌딩앞,정기권,M,20대,1,72.01,0.7,3030.65,14
2024-12-01,0,4835,4835. 망우동 본죽 앞,정기권,M,20대,1,93.32,0.64,2772.5,18
2024-12-01,0,4838,4838.동원사거리 행복오피스텔 앞,정기권,M,20대,1,33.45,0.3,1299.36,8
2024-12-01,0,5851,5851. 도림천 건널목 위,정기권,M,20대,1,151.91,1.11,4795.11,21
2024-12-01,0,4541,4541. 갈산문화예술센터,정기권,M,20대,1,25.39,0.15,661.04,5
2024-12-01,0,5082,5082. 가양역 7번출구,정기권,M,20대,1,33.96,0.27,1158.84,5
2024-12-01,0,4540,4540. 목동역 3번 출구,정기권,M,20대,1,29.15,0.24,1051.71,5
2024-12-01,0,5086,5086. 가양테크노타운,정기권,M,20대,1,1.54,0.01,60,18
2024-12-01,0,4841,4841. 중화수경공원,정기권,M,20대,1,52.66,0.43,1847.02,11
2024-12-01,0,5861,5861. 보라주유소 앞,정기권,M,20대,1,31.92,0.29,1240,9
2024-12-01,0,4425,4425. 하늘채코오롱아파트 앞,정기권,M,20대,1,41.3,0.35,1490,8
2024-12-01,0,4693,4693. 수색감리교회,정기권,M,20대,1,57.95,0.63,2710,21
2024-12-01,0,5872,5872. 서경팰리스 앞,정기권,M,20대,1,55.74,0.47,2010.84,9
2024-12-01,0,5333,5333. 노원역9번-10번 출구 앞,정기권,M,20대,1,42.87,0.39,1665.33,12
2024-12-01,0,3939,3939.신도림역 3번출구,정기권,M,20대,1,118.36,0.99,4270,20
2024-12-01,0,4399,4399. 더리브 세종타워 앞,정기권,M,20대,1,121.08,0.95,4076.64,25
2024-12-01,0,185,185. 마포 신수공원 앞,정기권,M,20대,1,30.1,0.18,760,6
2024-12-01,0,557,557. 도선동 주민센터 앞,정기권,M,20대,1,196.76,1.13,4871.25,30
2024-12-01,0,135,135. 명물길 원형무대 앞,정기권,M,20대,1,35.7,0.3,1287.94,7
2024-12-01,0,552,552. 대림아크로리버 앞,정기권,M,20대,1,35.33,0.3,1312.01,9
2024-12-01,0,577,577. 광진청소년수련관,정기권,M,20대,1,85.8,0.79,3385.55,14
2024-12-01,0,268,268. 그랜드컨벤션센터 앞,정기권,M,20대,1,22.81,0.22,960,10
2024-12-01,0,819,819. 선린인터넷 고등학교,정기권,M,20대,1,13.78,0.13,580,4
2024-12-01,0,915,915. 증산역 4번출구,정기권,M,20대,1,25.2,0.23,978.87,12
2024-12-01,0,1009,1009. 천호역4번출구(현대백화점),정기권,M,20대,2,60.92,0.53,2280,17
2024-12-01,0,1118,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),정기권,M,20대,1,81.82,0.68,2910,21
2024-12-01,0,1222,1222. 잠실새내역 5번 출구 뒤,정기권,M,20대,1,22.58,0.21,919.64,6
2024-12-01,0,1224,1224. 아시아지하보도 2번 출구,정기권,M,20대,1,180.89,1.32,5710,52
2024-12-01,0,176,176. 명지대학교 도서관,정기권,M,20대,1,22.74,0.22,957.16,5
2024-12-01,0,1404,1404. 동일로 지하차도,정기권,M,20대,1,19.02,0.17,738.84,20
2024-12-01,0,1606,1606. 태릉입구역 3번출구 ,정기권,M,20대,1,132.22,0.77,3338.93,47
2024-12-01,0,1708,1708. 도봉보건소사거리,정기권,M,20대,1,57.6,0.51,2203.97,15
2024-12-01,0,1908,1908. 해원리바파크 육교 밑,정기권,M,20대,1,9.84,0.07,310.62,2
2024-12-01,0,1608,1608. 공릉역 1번 출구 앞,정기권,M,20대,1,24.92,0.28,1210.23,8
2024-12-01,0,106,106. 합정역 7번출구 앞,정기권,M,20대,1,34.66,0.35,1509.01,12
2024-12-01,0,1308,1308. 안암로터리 버스정류장 앞,정기권,M,20대,1,25.7,0.22,927.19,13
2024-12-01,0,1630,1630. 수연빌딩 앞,정기권,M,20대,1,16.29,0.13,555.97,3
2024-12-01,0,1946,1946. 구로역 광장,정기권,M,20대,1,55.02,0.36,1543.64,18
2024-12-01,0,2148,2148. 낙성대역 3번출구 뒤,정기권,M,20대,1,0,0,0,2
2024-12-01,0,107,107. 신한은행 서교동지점,정기권,M,20대,1,30.83,0.3,1297.72,7
2024-12-01,0,1625,1625. 상계역 3번출구,정기권,M,20대,1,24.17,0.16,678.1,4
2024-12-01,0,1955,1955. 디지털입구 교차로,정기권,M,20대,1,13.63,0.12,529.42,8
2024-12-01,0,590,590. 건국대학교 (입학정보관),정기권,M,20대,1,27.19,0.25,1090,6
2024-12-01,0,3500,3500. 군자역2번출구,정기권,M,20대,1,27.15,0.21,890.3,5
2024-12-01,0,426,426. 서울신용보증재단,정기권,M,20대,1,147.13,1.33,5716.19,28
2024-12-01,0,108,108. 서교동 사거리,정기권,M,30대,1,51.87,0.42,1794.3,9
2024-12-01,0,505,505. 자양사거리 광진아크로텔 앞,정기권,M,30대,1,30.49,0.24,1026.53,3
